x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,label
0.194983557,0.509687632,1.74E-07,0.177577987,0.470555812,-0.099590302,0.128686622,0.43436107,-0.12530674,0.060459778,0.425945967,-0.131480172,0,0.389390558,-0.132733569,0.156371012,0.24345842,-0.053472139,0.127213195,0.136527956,-0.067631312,0.110797718,0.064724416,-0.086938173,0.094635382,0,-0.102621198,0.131726101,0.274704069,-0.006139969,0.057471529,0.237598121,-0.041214515,0.033196703,0.303622633,-0.078775235,0.037117019,0.356799096,-0.095626332,0.108614936,0.307918876,0.03316021,0.050672963,0.269461036,-0.005963923,0.033562824,0.330406398,-0.046956386,0.039054349,0.372047752,-0.061839722,0.097136542,0.337463051,0.06649714,0.048512205,0.322665721,0.032693204,0.027090356,0.349632472,0.002965783,0.025649741,0.376586825,-0.008990431,D
0.189558387,0.512717903,1.86E-07,0.176414073,0.47379005,-0.097716853,0.129710674,0.435288668,-0.125754759,0.06097129,0.425100982,-0.135031477,0,0.389900565,-0.139854327,0.149809927,0.244684577,-0.062149946,0.120234221,0.13670972,-0.079521537,0.105937243,0.064308047,-0.098293431,0.090966642,0,-0.112970203,0.12315774,0.27239126,-0.017214816,0.050819576,0.241437376,-0.052700356,0.026487023,0.305689692,-0.085653961,0.028539479,0.357300222,-0.099560834,0.100795448,0.305980444,0.020201329,0.043952852,0.273316443,-0.02019316,0.028069496,0.333524823,-0.055730704,0.032812089,0.375503242,-0.066972144,0.091200024,0.33841753,0.051691238,0.044939071,0.324880362,0.015492853,0.024650723,0.352763295,-0.011413548,0.023130268,0.382023275,-0.020534899,D
0.190787971,0.510902733,1.90E-07,0.175966442,0.476910263,-0.099169113,0.127639174,0.438006014,-0.126786277,0.060513735,0.426346391,-0.135217816,0,0.391313702,-0.138853282,0.151063651,0.244906873,-0.061157659,0.120059401,0.136270046,-0.076705717,0.10606429,0.064650476,-0.09304601,0.091835201,0,-0.105858795,0.125589013,0.270274639,-0.015299546,0.051427513,0.242781311,-0.050605141,0.025315881,0.30913201,-0.082259938,0.027155429,0.361939579,-0.094517887,0.103033215,0.301756173,0.022763396,0.044195205,0.273451537,-0.019720506,0.028258562,0.337881774,-0.055779181,0.033516169,0.38010785,-0.066123337,0.093007594,0.33011809,0.055069629,0.045603931,0.318753213,0.016621729,0.027409434,0.352012366,-0.01092788,0.028046936,0.383299977,-0.019546168,D
0.187739015,0.512798011,1.19E-07,0.174247205,0.473372877,-0.091596335,0.127374381,0.433399677,-0.116809398,0.059127659,0.422129095,-0.124442883,0,0.389565527,-0.127171949,0.152122736,0.246134609,-0.057837602,0.121218324,0.136799693,-0.076183572,0.106889904,0.063946187,-0.094002485,0.091911048,0,-0.107538767,0.123754919,0.270009279,-0.017241357,0.053177923,0.239778697,-0.053095773,0.031854957,0.307519019,-0.082892716,0.035663873,0.358874559,-0.094134241,0.099874228,0.30122298,0.015755102,0.043919057,0.268089652,-0.026578749,0.031827897,0.331496775,-0.059258353,0.038291335,0.373399973,-0.067922309,0.089028865,0.332916319,0.04325616,0.044467181,0.318589687,0.005264425,0.028457671,0.35082531,-0.019768836,0.029775023,0.382722974,-0.026887178,D
0.073598176,0.296159387,-3.35E-07,0.126000643,0.26276958,-0.03507689,0.152023613,0.17563206,-0.05242699,0.10305199,0.140049994,-0.06712123,0.044150233,0.151915848,-0.076394089,0.131091148,0.080527604,-0.017699683,0.150967687,0.012419611,-0.049951889,0.16396296,0.057514757,-0.06829302,0.158645988,0.109118462,-0.076253369,0.085395336,0.072402358,-0.016110037,0.107548952,0,-0.047544383,0.130296528,0.056801975,-0.05942671,0.128873587,0.105898321,-0.0611949,0.043601483,0.082532197,-0.020916944,0.054160088,0.004059553,-0.055609282,0.083194852,0.055221379,-0.057144254,0.083922744,0.10219121,-0.05077257,0,0.110457957,-0.028276201,0.022929251,0.056381941,-0.054796323,0.050875336,0.089296371,-0.053900979,0.054404914,0.125003099,-0.047991868,E
0.071242243,0.355482608,-4.28E-08,0.133811742,0.329323977,-0.025399724,0.161992729,0.214508325,-0.031863227,0.11435774,0.137218058,-0.03736515,0.050384223,0.142048448,-0.038814265,0.145574093,0.124296755,-0.00260377,0.172980547,0.052449971,-0.027812665,0.186636209,0.090697199,-0.046459246,0.174060166,0.146751761,-0.053683762,0.099763483,0.104766518,-0.003389972,0.112087131,0,-0.022433583,0.138369381,0.026155978,-0.034845952,0.137203753,0.084406614,-0.037014212,0.052922219,0.11041671,-0.009715212,0.048851818,0.004333586,-0.034444198,0.07957238,0.038066685,-0.041505359,0.081322193,0.095932335,-0.038472172,0,0.135379732,-0.017950406,0.008752227,0.052067816,-0.040995359,0.044806361,0.073729396,-0.043001864,0.05870536,0.121687561,-0.038664881,E
0.053616077,0.400405049,-7.99E-08,0.127791107,0.363457084,-0.021938903,0.163381279,0.243364215,-0.027649084,0.124034286,0.145108134,-0.033773579,0.059110552,0.153697968,-0.035332009,0.140676707,0.147054911,-0.006525295,0.173228681,0.053695023,-0.033324998,0.189955831,0.101962417,-0.053027872,0.174798727,0.168808281,-0.060799338,0.095673651,0.126936764,-0.010042302,0.104720712,0,-0.027372492,0.136610597,0.029460251,-0.039811708,0.13546288,0.09685427,-0.043966781,0.050337493,0.133227527,-0.018446375,0.040158719,0.009079456,-0.037497122,0.080071807,0.040729105,-0.044497691,0.086781353,0.104102582,-0.044177696,0,0.156378835,-0.029231567,0.005986989,0.060649335,-0.047496729,0.046039551,0.075835943,-0.051177748,0.063051254,0.128031582,-0.050172668,E
0.050634891,0.418613166,-2.05E-07,0.130146831,0.369111151,-0.020738805,0.168209255,0.239866525,-0.0264566,0.125529289,0.131351531,-0.032949846,0.058229238,0.131485522,-0.03525006,0.150707841,0.144149989,-0.001887797,0.176727831,0.051089197,-0.025437236,0.189435184,0.103120804,-0.045528017,0.175549924,0.167359591,-0.055701636,0.102550805,0.125816166,-0.006366614,0.110960662,0,-0.023422867,0.138560236,0.039533287,-0.037982717,0.134970367,0.110920697,-0.044525005,0.053930372,0.130806088,-0.015449791,0.045205772,0.005509347,-0.034442555,0.083129972,0.043137103,-0.044282127,0.087370038,0.110637277,-0.046871252,0,0.150966734,-0.026687725,0.010528445,0.053433836,-0.043330245,0.047889262,0.076492935,-0.046903186,0.060453504,0.131947219,-0.047155671,E
0.053499043,0.431831717,-1.24E-07,0.129246175,0.373271942,-0.02052692,0.167870075,0.246405959,-0.027231958,0.127790689,0.14082855,-0.035130337,0.064307243,0.127450258,-0.038321115,0.146763831,0.150765091,-0.001917807,0.174151868,0.053602457,-0.027451538,0.18919149,0.102212608,-0.047997225,0.174862713,0.166616172,-0.056857552,0.099609554,0.131546527,-0.006525199,0.109461248,0,-0.023482922,0.139651358,0.032864153,-0.037704598,0.137176394,0.101958752,-0.043628268,0.052301049,0.13662526,-0.015837928,0.045618206,0.008056879,-0.033489943,0.084925443,0.041331947,-0.042036124,0.090274066,0.106886297,-0.043634102,0,0.1576671,-0.027483813,0.011345416,0.060112059,-0.042187247,0.048837692,0.078283191,-0.044193879,0.062154651,0.129991412,-0.042934198,E
0.051606983,0.433849633,-1.79E-07,0.128977388,0.370744765,-0.020366902,0.164867729,0.24445051,-0.027580664,0.124934077,0.141035229,-0.03619536,0.062702149,0.12738955,-0.040216468,0.146353513,0.151311815,-0.002349077,0.173941106,0.053374738,-0.027612068,0.187581867,0.104254037,-0.048501849,0.173634738,0.16809535,-0.058435939,0.099510103,0.131475627,-0.007319699,0.109619379,0,-0.023713324,0.137547731,0.034876287,-0.037859228,0.135374278,0.102821708,-0.044760589,0.052020311,0.135884315,-0.016950384,0.0454624,0.009210944,-0.033861432,0.083256632,0.044868112,-0.041629035,0.08913061,0.11034295,-0.043637164,0,0.156053096,-0.028981723,0.010950476,0.05941385,-0.042158239,0.046843588,0.079498529,-0.042704254,0.059726864,0.132156134,-0.041304629,E
0.049414396,0.437342614,-1.66E-07,0.126451731,0.376683146,-0.01975978,0.163274169,0.250327677,-0.026393302,0.127223879,0.148052782,-0.034681506,0.065781772,0.135685414,-0.038492661,0.142231762,0.152057648,-0.001832203,0.16877681,0.053641677,-0.0266765,0.184712768,0.10330984,-0.047675554,0.17159915,0.167337626,-0.057618197,0.096545786,0.133369178,-0.007147346,0.103778303,0,-0.022675393,0.135218024,0.032969385,-0.037006225,0.134817511,0.09958902,-0.044392481,0.050192833,0.138725162,-0.017044073,0.042777419,0.010630012,-0.03396786,0.083161712,0.046234041,-0.042436849,0.089746207,0.111488521,-0.045050539,0,0.159998745,-0.029314008,0.011730343,0.062778533,-0.043546014,0.048158437,0.084360629,-0.044886153,0.059961855,0.138623595,-0.043980382,E
0.048289031,0.437458336,-2.03E-07,0.12521714,0.376359403,-0.019702861,0.16192174,0.249573648,-0.026589643,0.125441283,0.146957815,-0.03523967,0.06401363,0.133442044,-0.039368335,0.142276436,0.151757658,-0.00221559,0.1686005,0.051949143,-0.027568821,0.183858335,0.106244266,-0.049309347,0.170285106,0.171872735,-0.059998445,0.096806586,0.133835137,-0.007801239,0.104499489,0,-0.023610687,0.135316372,0.035621405,-0.038502492,0.134593517,0.102707773,-0.046638779,0.050419956,0.139260799,-0.018012101,0.043519497,0.010582387,-0.034889139,0.084230751,0.047559768,-0.043539707,0.091337502,0.1135391,-0.046556961,0,0.159950316,-0.030645598,0.011497051,0.062086195,-0.044627696,0.047724396,0.083891898,-0.046135478,0.059622258,0.138152957,-0.045669932,E
0.049902856,0.438890576,-1.92E-07,0.126802653,0.377467334,-0.019575045,0.162709713,0.249797761,-0.026236553,0.126070648,0.146175951,-0.034660332,0.064337015,0.132887393,-0.038533546,0.142433882,0.152121454,-0.001495436,0.169127405,0.052740753,-0.02660859,0.184486389,0.106007367,-0.048071414,0.17090112,0.17150262,-0.058457121,0.09695524,0.133774459,-0.007052672,0.104982764,0,-0.022761561,0.136202872,0.035032272,-0.037276268,0.135495067,0.102522552,-0.044929657,0.050501704,0.139130473,-0.017271757,0.043875366,0.010254145,-0.034181148,0.084741056,0.046964645,-0.042605937,0.091581225,0.113177687,-0.045261592,0,0.159972966,-0.029901978,0.011677921,0.061317056,-0.043882336,0.048137158,0.083227962,-0.045095067,0.059905618,0.138093412,-0.0442518,E
0.051874757,0.435373306,-1.93E-07,0.129802078,0.370444179,-0.0197358,0.165435284,0.246275902,-0.027069373,0.128386378,0.144426197,-0.0360802,0.067253649,0.129576445,-0.040896341,0.145712048,0.151561409,-0.003185634,0.172131509,0.052321047,-0.027653102,0.185013562,0.104579091,-0.048784867,0.17165044,0.167781979,-0.059533965,0.099332213,0.133123696,-0.008601661,0.107654124,0,-0.024395669,0.135986537,0.033505976,-0.039670233,0.135092884,0.099269688,-0.048318546,0.05169788,0.13787511,-0.018374551,0.045190781,0.010177225,-0.035200682,0.083756596,0.04430896,-0.04480245,0.09052676,0.109626174,-0.04865941,0,0.158002198,-0.030409938,0.011635303,0.060352981,-0.043847978,0.04769057,0.079531252,-0.045598291,0.060539871,0.132484317,-0.045539092,E
0.051651478,0.436018407,-1.85E-07,0.128591537,0.372600317,-0.019460568,0.164953411,0.247790396,-0.026632098,0.128227651,0.146040797,-0.035442624,0.066875815,0.13335982,-0.039784834,0.14400664,0.15056023,-0.003404101,0.170348167,0.051875889,-0.028353041,0.185099542,0.105589092,-0.049346942,0.170615375,0.170021802,-0.059533466,0.097993404,0.133201659,-0.009010305,0.105901092,0,-0.024868866,0.135944515,0.035583466,-0.03922125,0.134417236,0.102736622,-0.046767361,0.051120281,0.139137059,-0.019019173,0.043945372,0.010844588,-0.035258118,0.08314079,0.046357661,-0.043131359,0.089302897,0.111876875,-0.045571864,0,0.16014868,-0.031413063,0.009860277,0.061621308,-0.044410273,0.046028405,0.080294698,-0.045182217,0.058773965,0.132520914,-0.044164322,E
0.051208705,0.435149372,-1.86E-07,0.128619105,0.371371329,-0.019937251,0.165141523,0.247385204,-0.027392831,0.127675474,0.145685136,-0.036388434,0.066266477,0.131620854,-0.041024953,0.145124823,0.152740091,-0.003508296,0.172607124,0.053774804,-0.028065579,0.185843885,0.10522005,-0.048847411,0.171372235,0.168380708,-0.059154592,0.098770678,0.133809894,-0.008869879,0.107283473,0,-0.024608813,0.136163086,0.033835888,-0.039385699,0.134602487,0.099927038,-0.047468685,0.051502168,0.138355196,-0.018578501,0.044940263,0.009967893,-0.03519788,0.083731413,0.045072913,-0.043885149,0.08965832,0.110222042,-0.047051005,0,0.158457458,-0.030593492,0.011726648,0.061008006,-0.044002715,0.047786057,0.081183881,-0.045145191,0.059858322,0.134386808,-0.044510856,E
0.049021572,0.437650859,-1.81E-07,0.126223296,0.376906931,-0.020949781,0.165014058,0.251507401,-0.028190603,0.127080858,0.146562099,-0.036866784,0.064544171,0.132688135,-0.041194484,0.144213885,0.151628792,-0.002474508,0.169310421,0.053570598,-0.027807571,0.184795588,0.104756802,-0.049778126,0.172574848,0.169116765,-0.060526904,0.097638875,0.13291043,-0.007245979,0.104698628,0,-0.023812229,0.134660959,0.034230828,-0.039332747,0.134162873,0.102538139,-0.047308516,0.050927073,0.138019383,-0.01668654,0.042716205,0.009971082,-0.033747166,0.082145751,0.04455328,-0.043344211,0.089609057,0.110981643,-0.046603683,0,0.158844143,-0.028599435,0.009620607,0.059746683,-0.042417131,0.045448303,0.078485042,-0.044546362,0.058761179,0.131877571,-0.044257369,E
0.048793852,0.437333941,-1.75E-07,0.126424134,0.376643598,-0.020530049,0.164907098,0.251140177,-0.027482584,0.127387255,0.146297693,-0.03599659,0.065100223,0.132517636,-0.040291391,0.14374426,0.153182834,-0.002430074,0.169344187,0.053931773,-0.027776679,0.184715867,0.103611976,-0.049602024,0.17317009,0.167973399,-0.060181137,0.097345024,0.1340864,-0.007313142,0.104805678,0,-0.023759907,0.134949595,0.032462776,-0.039191481,0.135059237,0.10024175,-0.047145899,0.05071485,0.138736725,-0.016828148,0.042705953,0.010060906,-0.034098618,0.082373559,0.043360472,-0.043945879,0.090285093,0.109562129,-0.047335364,0,0.158937484,-0.028745163,0.010175705,0.059877932,-0.042676166,0.0460307,0.078661323,-0.044949401,0.059326321,0.132416993,-0.044773687,E
0.048930377,0.437275469,-1.83E-07,0.126345426,0.376326978,-0.020580085,0.16482091,0.251038611,-0.027697766,0.127571046,0.146317393,-0.03638554,0.065345347,0.132239521,-0.040865917,0.143900573,0.152381092,-0.002627521,0.169324577,0.053370535,-0.028179742,0.184503376,0.104248762,-0.050318763,0.172567427,0.168892622,-0.061138883,0.09743914,0.133773565,-0.007571496,0.104829609,0,-0.024253575,0.134645194,0.034021914,-0.039933965,0.134355217,0.10235098,-0.048046477,0.050750136,0.138766319,-0.017136827,0.04279983,0.010346532,-0.034342501,0.082375139,0.044351727,-0.04426175,0.090177655,0.110755146,-0.04774164,0,0.15921241,-0.029121213,0.009817481,0.059944332,-0.042906053,0.045683861,0.078634977,-0.045194,0.059069842,0.132287681,-0.045083545,E
0.051075965,0.43925795,-1.85E-07,0.128066421,0.377315193,-0.018566415,0.165168107,0.25057438,-0.024696633,0.12877661,0.14687559,-0.032884546,0.067002773,0.136490405,-0.036906809,0.141627133,0.153513491,-0.001468314,0.165193558,0.050761431,-0.026901221,0.182464659,0.102768153,-0.048948105,0.171028733,0.167764246,-0.059732527,0.095782757,0.137148142,-0.007300838,0.100723863,0,-0.024111375,0.132645518,0.035766631,-0.039473221,0.132677734,0.105534941,-0.047298729,0.049851209,0.143469393,-0.017620025,0.040400356,0.012082368,-0.034405775,0.081810534,0.046964258,-0.043711577,0.090270936,0.114147425,-0.046792135,0,0.164564878,-0.030316638,0.008246899,0.064691275,-0.043962657,0.045522839,0.082013786,-0.046637122,0.060110152,0.134683311,-0.046925038,E
0.04913196,0.436001241,-1.81E-07,0.127447128,0.372650921,-0.01942816,0.166384637,0.249357224,-0.026042102,0.128536135,0.146180034,-0.034578387,0.066741943,0.133775204,-0.039055947,0.14379254,0.151963055,-0.000229423,0.167470157,0.052006841,-0.025215501,0.182799518,0.09989205,-0.047235314,0.172216117,0.16310966,-0.058165606,0.097224683,0.133522511,-0.005501306,0.102724612,0,-0.022221355,0.132842958,0.029668272,-0.038637854,0.133937299,0.09681654,-0.047390334,0.050748527,0.138438672,-0.015359241,0.041004866,0.01056692,-0.032889582,0.08156991,0.040309131,-0.044278592,0.091430426,0.105338007,-0.048843734,0,0.159125507,-0.027472839,0.00873819,0.062086344,-0.041621741,0.045447379,0.078261107,-0.045176826,0.060985148,0.130360454,-0.04607103,E
0.051021039,0.437841773,-1.53E-07,0.127847433,0.37612915,-0.019603938,0.165815502,0.250246584,-0.026038712,0.129847944,0.14677158,-0.03426832,0.067773491,0.137347341,-0.038386509,0.142139971,0.152640849,-0.002044994,0.165499359,0.051158488,-0.026895108,0.182845324,0.099565148,-0.048371617,0.17253688,0.163037479,-0.05877487,0.096059173,0.135344803,-0.007270034,0.100834936,0,-0.023772238,0.133271068,0.032047868,-0.039176397,0.134522766,0.100373834,-0.047087349,0.050047219,0.141390145,-0.017000217,0.039870173,0.010815203,-0.034015682,0.081565946,0.043001384,-0.044337142,0.090958774,0.109258801,-0.048122972,0,0.162888438,-0.02911151,0.008449048,0.063680977,-0.043246813,0.045779645,0.080062747,-0.046647567,0.0607903,0.13241145,-0.047384001,E
0.049705386,0.434234679,-1.81E-07,0.128450215,0.371622741,-0.019972749,0.166067153,0.248099566,-0.027452659,0.127283454,0.145108163,-0.036544185,0.06550312,0.133204073,-0.041374393,0.143497854,0.149978012,-0.003530662,0.168186992,0.051320344,-0.028701574,0.184313923,0.102799892,-0.05017329,0.172161251,0.166488081,-0.060659792,0.097253144,0.132801354,-0.008667203,0.103438109,0,-0.025219748,0.134394735,0.034261942,-0.04022672,0.134352416,0.102252096,-0.048084449,0.050644666,0.138776004,-0.0182219,0.041253537,0.00952059,-0.035339724,0.082092583,0.044353247,-0.044317868,0.090457141,0.110996604,-0.047330916,0,0.160197288,-0.030117171,0.009659827,0.061636418,-0.04410905,0.047305197,0.080792636,-0.046093263,0.061943024,0.134335399,-0.045831133,E
0.051377833,0.435007453,-1.60E-07,0.129717588,0.374492407,-0.019534003,0.166250855,0.247345388,-0.025739135,0.128240913,0.14372915,-0.033518612,0.066607118,0.133388132,-0.037300251,0.144625902,0.152958989,-0.003136797,0.169956475,0.053928405,-0.027729826,0.185613424,0.101992965,-0.048687987,0.17393145,0.164209008,-0.058855169,0.09815678,0.134585887,-0.008273532,0.105023175,0,-0.02422774,0.135691643,0.031402946,-0.038813721,0.135350257,0.09850052,-0.046260566,0.051136464,0.139928341,-0.017781394,0.041915745,0.010210693,-0.034918461,0.082541764,0.043406904,-0.044135597,0.090499878,0.109073997,-0.047169872,0,0.160733491,-0.029528808,0.010329783,0.062382549,-0.043905519,0.047757953,0.081347585,-0.046123195,0.061770082,0.134671509,-0.045904566,E
0.051492363,0.582242459,5.65E-07,0.127859563,0.574210316,-0.053286776,0.176562726,0.475419194,-0.078290984,0.182692707,0.369582146,-0.097853854,0.20697403,0.288200825,-0.111616813,0.151539356,0.321420819,-0.036655098,0.16344741,0.204571456,-0.084539399,0.171793997,0.214079499,-0.11598286,0.175430089,0.248600453,-0.128300503,0.100843906,0.303980082,-0.028950052,0.104443073,0.165850908,-0.05993009,0.101767749,0.078846812,-0.082229145,0.099026442,0,-0.094450064,0.050824106,0.316705257,-0.030177794,0.053252876,0.18834123,-0.060943734,0.056269705,0.111258149,-0.076193653,0.060700566,0.042594671,-0.082269579,0,0.353494376,-0.0359881,0.001950026,0.254203349,-0.057629291,0.008033454,0.194491684,-0.062138814,0.017313004,0.135193378,-0.061811939,F
0.0650419,0.613350034,3.77E-07,0.138148099,0.566328883,-0.036445301,0.175969541,0.461992681,-0.052232105,0.184071243,0.36016506,-0.068906821,0.198103607,0.275635481,-0.081094556,0.140524536,0.300697744,0.002792791,0.151205719,0.187486529,-0.036391292,0.157706529,0.187206566,-0.069393001,0.158438653,0.220128894,-0.084355272,0.091890812,0.284516394,0.002830619,0.097947776,0.150274098,-0.01516836,0.097514182,0.069759071,-0.033220448,0.095078766,0,-0.04446226,0.04707855,0.299666822,-0.007420404,0.049901813,0.176073968,-0.025374502,0.053543746,0.10225153,-0.034335565,0.056647241,0.03775385,-0.038362682,0,0.339725196,-0.022942428,0.002358019,0.24350065,-0.036619317,0.005916238,0.180192769,-0.0378647,0.012297511,0.119976819,-0.036423456,F
0.056320846,0.629308492,2.97E-07,0.135246485,0.575603992,-0.031429447,0.176350534,0.46505335,-0.043293394,0.183928967,0.356054276,-0.057301402,0.20412609,0.274809152,-0.067473456,0.141395211,0.297978669,0.014989896,0.151737928,0.184428126,-0.019798737,0.159440666,0.184630662,-0.052717913,0.163368225,0.216160744,-0.069043823,0.091784149,0.28155753,0.013436931,0.097873807,0.147573948,-0.00060252,0.09773618,0.068608314,-0.019016944,0.097160846,0,-0.031836167,0.046880394,0.296160132,0.001533298,0.049417287,0.173355848,-0.013243033,0.053821176,0.098082334,-0.023317296,0.058730274,0.032656014,-0.029576143,0,0.336438924,-0.015482328,0.001394302,0.241577357,-0.026515894,0.007565469,0.179601282,-0.027110698,0.017443329,0.119218051,-0.026372153,F
0.056101739,0.635451853,3.38E-07,0.133606791,0.576659024,-0.035377935,0.17565459,0.469773412,-0.050512951,0.184391588,0.362706304,-0.067134298,0.20171237,0.276078403,-0.079996809,0.139794499,0.300997376,0.00876013,0.150826991,0.184333295,-0.02771955,0.157258719,0.171612799,-0.061191753,0.160452664,0.188813686,-0.07854756,0.090125918,0.284951091,0.007246763,0.095571429,0.148961186,-0.010690259,0.095135242,0.06908235,-0.031230109,0.094963461,0,-0.045540079,0.045431048,0.30020231,-0.004687617,0.04690215,0.174191833,-0.023178874,0.050523341,0.098037779,-0.035136998,0.055216134,0.031480372,-0.042689163,0,0.341135979,-0.021903569,4.49E-05,0.24573487,-0.036497913,0.006113976,0.182442546,-0.039723817,0.01583162,0.120436311,-0.040901683,F
0.056716144,0.63619554,3.03E-07,0.134545505,0.575583577,-0.032976195,0.17643404,0.467882156,-0.046710655,0.184223026,0.361851335,-0.062352564,0.200998604,0.277020395,-0.074196696,0.139609188,0.299076855,0.011529563,0.1505602,0.183148265,-0.024332503,0.158348411,0.175665975,-0.057872083,0.16300869,0.196598113,-0.075412728,0.090131342,0.283187211,0.008961741,0.095376372,0.146939039,-0.008321288,0.095328808,0.068103075,-0.029158456,0.095686257,0,-0.043987546,0.045615166,0.298607826,-0.003891918,0.047138244,0.172816932,-0.021746531,0.050922871,0.096634716,-0.034224458,0.055996776,0.029947937,-0.042444181,0.00047794,0.340025604,-0.021844471,0,0.244982839,-0.035646006,0.005765229,0.181813329,-0.038683631,0.015272528,0.120010138,-0.040030666,F
0.056037813,0.635997951,2.94E-07,0.134070814,0.574845552,-0.031334616,0.175524473,0.465567946,-0.04360931,0.183111191,0.359188676,-0.057879943,0.200478911,0.276454747,-0.068416111,0.138503343,0.296768308,0.01303936,0.149061888,0.179778695,-0.020609662,0.157673597,0.170336068,-0.052762236,0.16349566,0.187245995,-0.069955043,0.089256465,0.282080352,0.010113125,0.094176471,0.145809352,-0.006273717,0.093992472,0.067439765,-0.026882106,0.093920201,0,-0.041664585,0.045026064,0.298153102,-0.002740291,0.04619053,0.172466397,-0.019767731,0.049959481,0.09700346,-0.032144655,0.054637581,0.03092581,-0.040439565,0.000243902,0.339913428,-0.020539891,0,0.245014846,-0.033855256,0.005292058,0.181814075,-0.036925152,0.013893247,0.119939506,-0.03838608,F
0.054125667,0.637691915,2.56E-07,0.132356554,0.575588048,-0.032820765,0.175799221,0.463542819,-0.045252107,0.183577567,0.35319829,-0.05948963,0.200027853,0.266806543,-0.069909729,0.141143531,0.301540792,0.013618735,0.15140745,0.187166095,-0.022642618,0.157196522,0.184366882,-0.056746863,0.159440666,0.209408104,-0.074202053,0.091329187,0.284383237,0.011625523,0.09708181,0.147857487,-0.004589448,0.096490681,0.068551242,-0.024603834,0.096601188,0,-0.038813483,0.046251506,0.298698723,-0.00096203,0.048744828,0.172902167,-0.018244879,0.0529342,0.095027566,-0.029949313,0.0587506,0.027107596,-0.037502207,0,0.338935614,-0.018695733,0.000401258,0.242526293,-0.031801686,0.006176323,0.179254949,-0.033684224,0.015465349,0.117577851,-0.034117501,F
0.052261949,0.636230379,2.58E-07,0.131974012,0.575594872,-0.032792211,0.175452262,0.464454979,-0.045129202,0.184100807,0.351666957,-0.059284907,0.202577233,0.264616936,-0.06921564,0.139045417,0.299907416,0.013959168,0.150416762,0.183016241,-0.022075448,0.157941461,0.182317048,-0.055653147,0.161681175,0.209501952,-0.072550647,0.089624226,0.282360464,0.012492557,0.095442116,0.14669618,-0.003054506,0.095480442,0.068075091,-0.022297917,0.095109403,0,-0.035933577,0.045126081,0.296988517,0.000395254,0.046727359,0.172730058,-0.016008541,0.050998718,0.097214788,-0.026396003,0.056081653,0.031155795,-0.032983951,6.94E-05,0.337640852,-0.016940329,0,0.243298441,-0.029511135,0.005454183,0.180021852,-0.031068441,0.014171928,0.118087322,-0.031100156,F
0.052259624,0.636049867,2.59E-07,0.132040948,0.575192571,-0.032820273,0.175240815,0.464220166,-0.045110259,0.183516651,0.351842701,-0.059241433,0.202047735,0.265149057,-0.069171838,0.139094979,0.299695849,0.014236196,0.150273591,0.183475792,-0.021595698,0.157865822,0.18219167,-0.055028025,0.161913395,0.208612144,-0.07195086,0.08958295,0.282165289,0.012751771,0.095040381,0.146688163,-0.002845336,0.095164955,0.068198055,-0.02208701,0.095168203,0,-0.035698988,0.045108169,0.296820223,0.000627628,0.046666294,0.172434986,-0.016038327,0.051070839,0.096926033,-0.02661375,0.056392699,0.030798316,-0.033270303,7.81E-05,0.337710261,-0.016720751,0,0.243669569,-0.02965177,0.005580276,0.180339038,-0.031506725,0.014460325,0.118279755,-0.031719036,F
0.052976698,0.63879171,2.94E-07,0.132108212,0.58064273,-0.03417781,0.175742388,0.469344467,-0.047253184,0.184680104,0.358773261,-0.061949413,0.203235745,0.272870034,-0.072459005,0.139860719,0.30250898,0.01227801,0.151859492,0.185224563,-0.023810422,0.160517395,0.180920959,-0.057205107,0.165540248,0.205032676,-0.074192122,0.090285957,0.284823388,0.010973316,0.09616968,0.147544056,-0.005281562,0.09675023,0.068631947,-0.024972096,0.097599804,0,-0.038834587,0.045542181,0.299070805,-0.000973877,0.047693014,0.173544735,-0.018316399,0.052621871,0.097294807,-0.029654656,0.058557123,0.030696422,-0.03687641,0,0.339122027,-0.018214898,0.000306726,0.244725674,-0.031848717,0.006554723,0.18166104,-0.034258589,0.016343296,0.120080918,-0.034912042,F
0.052090555,0.637307286,2.37E-07,0.131334305,0.57990694,-0.032406773,0.175050974,0.466865301,-0.044356514,0.183921337,0.355858088,-0.058185942,0.203531057,0.271588564,-0.067645371,0.139000297,0.300962627,0.013193145,0.150625527,0.183907688,-0.023027543,0.158678472,0.186878234,-0.056281067,0.162750751,0.217441171,-0.072834298,0.089700669,0.282931209,0.011401781,0.095807552,0.145607173,-0.003984844,0.096073747,0.067699701,-0.022690633,0.095659554,0,-0.035832584,0.045415252,0.297230363,-0.000947029,0.04758361,0.172415257,-0.017319087,0.052022189,0.097970784,-0.027347747,0.056884438,0.031692535,-0.033623569,0,0.337581754,-0.018500084,0.000487357,0.243591845,-0.031192271,0.006430328,0.180850416,-0.032468326,0.015286595,0.119012117,-0.032206926,F
